outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_site_out,ElasticNet,36,91,2,-0.5498688823288604,10.924324812425422,8.035674167676337,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.299213699996471,5.304038700007368
leave_one_site_out,ElasticNet,37,91,2,-1.2035571241171619,9.589471543354605,8.104089756225353,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.915944500011392,4.9209760000230744
leave_one_site_out,ElasticNet,38,91,2,0.9855513080392169,0.5535334885421712,0.43532760634246515,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.5756319999927655,4.582886799995322
leave_one_site_out,ElasticNet,39,91,2,-0.7703253478520262,3.7654161361544216,3.652879630237851,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.390983399993274,5.398343099979684
leave_one_site_out,ElasticNet,40,91,2,0.3166460701354926,3.2198104841469606,2.959680760184942,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.699545299983583,4.706266299996059
leave_one_site_out,ElasticNet,41,91,2,-0.4351241455475412,2.6295368435052766,2.5250135643188782,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.56521019997308,4.570215700019617
leave_one_site_out,ElasticNet,42,91,2,0.09552175323834311,3.200251661305366,3.0212751707734107,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.868115699966438,5.874558399955276
leave_one_site_out,ElasticNet,43,91,2,-0.14796539864490033,7.408948627114233,5.583823095829425,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.0503256999654695,5.0560441999696195
leave_one_site_out,ElasticNet,44,92,1,,0.8142914450185756,0.8142914450185756,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.522148500022013,4.527759100019466
leave_one_site_out,ElasticNet,45,92,1,,2.7147975999345224,2.7147975999345224,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.354581799998414,5.359951900027227
leave_one_site_out,ElasticNet,46,92,1,,1.243210964639779,1.243210964639779,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.6049094000482,4.610092399991117
leave_one_site_out,ElasticNet,47,92,1,,0.7413160099397302,0.7413160099397302,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.494443100003991,4.499192999966908
leave_one_site_out,ElasticNet,48,92,1,,1.6884751668497415,1.6884751668497415,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.485527600045316,4.490087200014386
leave_one_site_out,ElasticNet,49,92,1,,0.6422322046071045,0.6422322046071045,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.8082483999896795,5.812987499986775
leave_one_site_out,ElasticNet,50,92,1,,0.985547956478344,0.985547956478344,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.578600900014862,4.585122600023169
leave_one_site_out,PLSR,1,91,2,-5.6880187984137764,2.97403847670171,2.35625021915218,,{'model__n_components': 4},0.2489769000094384,0.25375869998242706
leave_one_site_out,PLSR,2,91,2,-1190.6206958504997,1.7259929720674496,1.5194474654915533,,{'model__n_components': 3},0.24825860001146793,0.254010200034827
leave_one_site_out,PLSR,3,91,2,0.4220985634811991,3.3828823799629144,3.308134826826497,,{'model__n_components': 4},0.2599125999840908,0.2663232999620959
leave_one_site_out,PLSR,4,91,2,0.6037646904075966,4.469252952849398,3.417368488025798,,{'model__n_components': 3},0.25869089999468997,0.26410309999482706
leave_one_site_out,PLSR,5,91,2,0.7406327635024077,2.9283663119052643,2.5451312253770046,,{'model__n_components': 3},0.28577379998750985,0.2916628000093624
leave_one_site_out,PLSR,6,91,2,-0.28495047608626645,1.4169457007538402,1.3382404353087716,,{'model__n_components': 3},0.2466860999702476,0.252117800002452
leave_one_site_out,PLSR,7,91,2,-4.790724476337066,3.8502278711035918,3.6909667400847326,,{'model__n_components': 3},0.24080839997623116,0.24544209998566657
leave_one_site_out,PLSR,8,91,2,-0.9003437568829622,2.8259856047582135,2.4087502651381563,,{'model__n_components': 3},0.24547249998431653,0.25116510002408177
leave_one_site_out,PLSR,9,91,2,-24.580242150397364,4.2990376776276475,3.331677217275767,,{'model__n_components': 3},0.25399739999556914,0.2593955000047572
leave_one_site_out,PLSR,10,91,2,-7.250708259518266,1.7234427676678366,1.5218732130011432,,{'model__n_components': 4},0.25933830003486946,0.26409250003052875
leave_one_site_out,PLSR,11,91,2,-8.76468820372624,3.2810926144515022,2.802146535782371,,{'model__n_components': 4},0.2480457999627106,0.25379360001534224
leave_one_site_out,PLSR,12,91,2,-36.7599218322569,6.759401261726581,5.636433780464428,,{'model__n_components': 4},0.24858139996649697,0.2539322000229731
leave_one_site_out,PLSR,13,91,2,0.8233343472286041,0.9667271089406173,0.7412552169659472,,{'model__n_components': 4},0.23495389998424798,0.23980119999032468
leave_one_site_out,PLSR,14,91,2,-9.477174795943622,3.722373391753632,2.9767829489036504,,{'model__n_components': 4},0.2599342000321485,0.26462450000690296
leave_one_site_out,PLSR,15,91,2,-12.884774275656106,3.1672937050677077,3.126953742557676,,{'model__n_components': 4},0.2478720999788493,0.25358600000618026
leave_one_site_out,PLSR,16,91,2,-54.50713334101774,4.470186573596949,3.725982769332485,,{'model__n_components': 4},0.2660084000090137,0.2718210000311956
leave_one_site_out,PLSR,17,91,2,-257.5932074241788,6.432333417032157,6.39430764485599,,{'model__n_components': 4},0.2634235000004992,0.2694352999678813
leave_one_site_out,PLSR,18,91,2,-0.9348969182894205,2.712461157656552,2.6557545909495803,,{'model__n_components': 4},0.2613411000347696,0.266799200035166
leave_one_site_out,PLSR,19,91,2,-0.9605209691715724,2.7303627937098223,2.1987206919480897,,{'model__n_components': 4},0.7668280000216328,0.7742955000139773
leave_one_site_out,PLSR,20,91,2,-7.546238571328992,5.262111075519591,4.938832303929644,,{'model__n_components': 4},0.3730010000290349,0.38259769999422133
leave_one_site_out,PLSR,21,91,2,0.30109377093016654,3.1350229419088036,2.90599825945995,,{'model__n_components': 4},0.351735100033693,0.35833640000782907
leave_one_site_out,PLSR,22,91,2,-37.91918929991939,2.495409843690431,1.970766907392722,,{'model__n_components': 4},0.27994740003487095,0.2849207000108436
leave_one_site_out,PLSR,23,91,2,-35.718924984969846,4.544710695307845,4.542611007799275,,{'model__n_components': 4},0.2771892999880947,0.28213479998521507
leave_one_site_out,PLSR,24,91,2,0.9260578950815136,1.5091725172264687,1.140944693976424,,{'model__n_components': 4},0.26096049998886883,0.26624040002934635
leave_one_site_out,PLSR,25,91,2,0.839283984317323,2.5657217312800022,2.510660828150349,,{'model__n_components': 4},0.26643120002700016,0.272511100047268
leave_one_site_out,PLSR,26,91,2,-29.15387837017136,1.647376415187318,1.2650310206184496,,{'model__n_components': 4},0.2523540999973193,0.25897120003355667
leave_one_site_out,PLSR,27,91,2,-23.37934750720326,4.196912981460819,3.180256948076261,,{'model__n_components': 4},0.26812530000461265,0.27455219998955727
leave_one_site_out,PLSR,28,91,2,0.41012107283223065,5.952277132578266,4.580371549613211,,{'model__n_components': 4},0.24927829997614026,0.25519170000916347
leave_one_site_out,PLSR,29,91,2,0.4752978593346321,4.491052247210751,4.148127027005075,,{'model__n_components': 4},0.2477673999965191,0.2526149000041187
leave_one_site_out,PLSR,30,91,2,0.6537527243105388,1.6475978397064546,1.4768471725000518,,{'model__n_components': 5},0.25077719998080283,0.2565132000017911
leave_one_site_out,PLSR,31,91,2,0.212650467809973,3.3718433007516806,3.3487477418471565,,{'model__n_components': 4},0.25325200002407655,0.25884189998032525
leave_one_site_out,PLSR,32,91,2,-0.6456813611835042,2.886392539311223,2.3312879726687994,,{'model__n_components': 4},0.2364345999667421,0.24227280000923201
leave_one_site_out,PLSR,33,91,2,-418.40029751132806,1.0239632531386624,0.7364243702084501,,{'model__n_components': 3},0.24204300000565127,0.2474237999995239
leave_one_site_out,PLSR,34,91,2,0.5961100875330685,1.8112415117848455,1.7278063785706115,,{'model__n_components': 5},0.24844499997561797,0.25320440001087263
leave_one_site_out,PLSR,35,91,2,0.8030643318467157,1.8416635264808663,1.7285071371058613,,{'model__n_components': 5},0.23534559999825433,0.2403189999749884
leave_one_site_out,PLSR,36,91,2,-0.5799873047383346,11.029959653458269,8.674941980496161,,{'model__n_components': 3},0.2405758000095375,0.24592469999333844
leave_one_site_out,PLSR,37,91,2,-1.4295924293622315,10.069298854695539,8.437782893054742,,{'model__n_components': 3},0.2643233999842778,0.26945490000071004
leave_one_site_out,PLSR,38,91,2,0.9383702134092949,1.143207240699234,1.1376506249558913,,{'model__n_components': 3},0.24431219999678433,0.2492119999951683
leave_one_site_out,PLSR,39,91,2,-1.4568337897357928,4.435824178054738,4.270966406116736,,{'model__n_components': 3},0.24181079998379573,0.24650400003883988
leave_one_site_out,PLSR,40,91,2,0.5705012477778446,2.5526332105163725,2.3454446077907223,,{'model__n_components': 3},0.23041610000655055,0.23528130003251135
leave_one_site_out,PLSR,41,91,2,-0.32633622679245033,2.5279084435737973,2.377197829440192,,{'model__n_components': 3},0.25591210002312437,0.2611095000174828
leave_one_site_out,PLSR,42,91,2,-0.03580789826031294,3.42471690637031,3.4211962663503277,,{'model__n_components': 3},0.2477585999877192,0.2528732000500895
leave_one_site_out,PLSR,43,91,2,-0.0053483078033089715,6.9334671152029035,5.249436039163985,,{'model__n_components': 4},0.24597210000501946,0.2506404999876395
leave_one_site_out,PLSR,44,92,1,,0.4647811720186805,0.4647811720186805,,{'model__n_components': 3},0.23411510000005364,0.23883670003851876
