Dayn;SiteTerm;ka010;eps010;HeSpec;GWL;NDVI;rb;pd;Po;alfa;teta1;teta2;MEAN_B02;MEAN_B03;MEAN_B04;MEAN_B05;MEAN_B06;MEAN_B07;MEAN_B08;MEAN_B8A;MEAN_B11;MEAN_B12;NDWI;NDMI;VDSI;NDVIsat;TCwet;NMDI;STR;NDRE;NSMI;AVI;BSI;SI;NPCRI;NDWIsent;GCC;ARI;ARI2;EVI;EVI2;MSI;MCARI;NDII;ChRE;CCCI;NDVI_GR;PSRI;SAVI;MSAVI2;SR;BAI;CIg;CIre;CM;EVI3;FMR;GNDVI;IrOxR;MTVI2;MCARI2;NBRI;NDBI;NDSI;NDVIre;RTVICore;SRre;VARI;EVSI;WCI;ChlAP8;ChlAP1;NDCI;3BI;Idrozd;OPTRAMexp;FAI;SABI;IGAG;VBFAH;SA;SEI ;MAI;SUI;SS;GLI;OSAVI;NSDSI1;NSDSI2;NSDSI3;GVMI;SMI;SMDI;WI;MNDWI;NDWI2;AWEI1;AWEI2;AWEI3;MLSWI;SWM;SWCI;ANDWI;AWEInsh;AWEIsh;LSWI;MLSWI26;MLSWI27;MuWIR;NDPonI;NDTI;NDVI_MNDWI;NWI;OSI;PI;RNDVI;S2WI;TWI;WI1;WI2;WI2015;WRI;OPTRAMlin
247;L_S4S3_7;7.5;0.0034;8.1;104.8;0.72;1.01;2.277;0.5564;0.2828;0.2104;0.1921;0.041122542;0.073544661;0.071785254;0.124215339;0.224599492;0.258673305;0.285818475;0.284265932;0.261995847;0.169449237;-0.590694461;0.043486682;0.251536017;0.598520662;0.044254138;0.508792305;2.035460827;0.394121485;0.2145038;0.175909016;0.010352438;0.937731893;0.271573025;0.043486682;0.394441897;5.546644552;1.434768878;0.380000637;0.378372361;0.916651199;0.073187812;0.043486682;0.480201615;0.658492698;0.325847348;0.246851251;0.37435685;0.687694713;3.981576406;19.30872623;2.88632527;1.300991785;1.546161267;0.380000637;0.916651199;0.590694461;1.745642416;0.241298497;0.241298497;0.043486682;-0.043486682;-0.561634681;0.394121485;14.03757542;2.300991785;0.016883707;-0.569866275;27.64180435;0.754356304;-0.023977034;0.267499623;1.320623;0.467360281;0.30259507;0.249659966;1.866560045;4.234492616;0.213354756;1.209227234;0.043486682;0.090402791;0.27407882;665.0368521;0.131468862;0.47966914;0.353236935;0.546161267;0.2145038;-0.063088592;-0.598520662;-0.043486682;0.257312482;-0.561634681;-0.569866275;-1.175561504;-1.291244767;-0.639099597;0.616470489;0.209317644;0.209317644;-0.587364937;-0.359273962;-0.639099597;0.043486682;0.463220815;0.616470489;-0.278113292;0.561634681;-0.012106295;1.160155343;-0.891552489;3.534069317;0.799260331;-0.598520662;-0.154032532;-1.728850754;-0.394678948;-0.609420194;-29.31610941;0.265290463;0.254954714
292;L_S4S3_8;19;0.0163;10.7;76.4;0.41;1.01;2.277;0.5564;0.5107;0.3541;0.3695;0.039544831;0.068630508;0.065556695;0.115094068;0.214873475;0.250305424;0.262974831;0.266592119;0.235324576;0.15219;-0.586071149;0.055489238;0.22179161;0.600910781;0.041004155;0.524574032;2.361461975;0.391147654;0.214532772;0.161807802;-0.002715259;0.941999533;0.247492739;0.055489238;0.39503658;5.882234303;1.47235515;0.362973373;0.356637021;0.894855891;0.070655205;0.055489238;0.459814518;0.650924674;0.324269734;0.226005257;0.357412113;0.656230602;4.011410747;23.59318382;2.831748247;1.284868678;1.546255183;0.362973373;0.894855891;0.586071149;1.657781664;0.227137353;0.227137353;0.055489238;-0.055489238;-0.548416777;0.391147654;12.84463305;2.284868678;0.032478196;-0.564235456;14.19361198;0.713654395;-0.025121017;0.27421624;1.410736125;0.474034334;0.380672268;0.229215929;1.824982824;4.263773417;0.196232809;1.115356698;0.055489238;0.082406139;0.272195742;665.0349845;0.132691674;0.468762046;0.353276218;0.546255183;0.214532772;-0.085122855;-0.600910781;-0.055489238;0.26097748;-0.548416777;-0.564235456;-1.047124258;-1.151042479;-0.574375508;0.657698147;0.217089038;0.217089038;-0.578433597;-0.313997479;-0.574375508;0.055489238;0.515967218;0.657698147;-0.305033433;0.548416777;-0.022906905;1.149327558;-0.88538299;3.393293173;0.800455391;-0.600910781;-0.138788415;-1.835313511;-0.378404579;-0.587504989;-26.15044703;0.269290313;0.33292549
302;L_S4S3_9;17.5;0.013;12.8;72.7;0.5;1.01;2.277;0.5564;0.4905;0.3384;0.3538;0.036877373;0.060282542;0.055093051;0.097693644;0.192373644;0.22172678;0.247647627;0.238414237;0.18319339;0.11104822;-0.60846615;0.149600978;0.164531695;0.636038003;0.035523553;0.535385708;3.558072629;0.4342197;0.245190235;0.147248677;-0.088442134;0.949196165;0.198060172;0.149600978;0.395936736;6.352470078;1.408512733;0.369834788;0.354737509;0.739734081;0.062273586;0.149600978;0.440603721;0.682694584;0.364362461;0.186457145;0.359807186;0.645535948;4.495079203;26.86131013;3.108115175;1.534941034;1.649674252;0.369834788;0.739734081;0.60846615;1.493952702;0.229135652;0.229135652;0.149600978;-0.149600978;-0.504817237;0.4342197;13.12174746;2.534941034;0.066109671;-0.537589712;6.765162649;0.64819894;-0.026039703;0.278823972;1.522642986;0.482862458;0.628130815;0.216547973;1.981831456;4.722734186;0.1905534;1.087878962;0.149600978;0.069353469;0.267389159;665.0331917;0.134540629;0.482696506;0.39381972;0.649674252;0.245190235;-0.03363986;-0.636038003;-0.149600978;0.243420634;-0.504817237;-0.537589712;-0.768756441;-0.858937903;-0.486439852;0.742765476;0.225512222;0.225512222;-0.561320532;-0.248172691;-0.486439852;0.149600978;0.608371077;0.742765476;-0.341146345;0.504817237;-0.04497911;1.14085524;-0.872565652;3.128628322;0.818019002;-0.636038003;-0.063976511;-2.147899446;-0.296302177;-0.501406456;-21.26946619;0.267791572;0.590297266
172;L_S8P15_3;14.9;0.0327;19.9;82.6;0.45;0.959;2.21;0.5661;0.388;0.3328;0.3371;0.079392722;0.101106422;0.092483364;0.14430526;0.26839156;0.309830581;0.331011988;0.3342263;0.282777003;0.189144771;-0.532042978;0.078585614;0.216474924;0.563237879;0.062253954;0.562321537;1.738050174;0.392804445;0.198406256;0.209508615;-0.044731965;0.908962066;0.076163255;0.078585614;0.370376926;2.960814241;0.917350797;0.462097575;0.402157054;0.854280248;0.067378694;0.078585614;0.46575538;0.697404169;0.261955275;0.090714934;0.387433391;0.736071033;3.579151685;13.60470228;2.273896763;1.293831756;1.495029453;0.462097575;0.854280248;0.532042978;1.164884663;0.266787699;0.266787699;0.078585614;-0.078585614;-0.473244139;0.392804445;16.37161713;2.293831756;0.075510331;-0.50709762;3.77714612;0.850415475;-0.036132202;0.21885298;1.042164735;0.452591182;0.261389335;0.274170925;1.32149449;3.867170557;0.235203392;1.347619344;0.078585614;0.101485547;0.162971284;665.0698245;0.081095045;0.474199499;0.331116857;0.495029453;0.198406256;0.031309682;-0.563237879;-0.078585614;0.305446406;-0.473244139;-0.50709762;-1.21254315;-1.32958344;-0.635810902;0.559171321;0.294073609;0.294073609;-0.492558082;-0.289287202;-0.635810902;0.078585614;0.405783994;0.559171321;-0.716285069;0.473244139;-0.044542939;1.036482019;-0.820037768;2.43838203;0.78161894;-0.563237879;-0.134471455;-1.727173991;-0.303317784;-0.408702889;-30.03803474;0.315401203;0.208685363
192;L_S8P15_4;11;0.0151;24.8;95.8;0.64;0.959;2.21;0.5661;0.3135;0.2856;0.2739;0.042009174;0.065998287;0.046911437;0.110149052;0.310983914;0.375036147;0.386337615;0.404059572;0.24896208;0.132909908;-0.708189038;0.21623737;0.211855168;0.783443555;0.034742907;0.553741392;2.828401724;0.556285961;0.303903337;0.188270378;-0.182918473;0.94830366;0.055130784;0.21623737;0.426018309;6.073300893;2.277707365;0.627295012;0.568374927;0.644415843;0.127749877;0.21623737;0.293702495;0.710052381;0.547680214;0.044505721;0.545555621;0.930832115;8.235467443;9.147906014;4.853752113;2.507407533;1.873164181;0.627295012;0.644415843;0.708189038;1.116695057;0.417767335;0.417767335;0.21623737;-0.21623737;-0.580910525;0.556285961;24.415463;3.507407533;0.269205952;-0.682895328;1.885259717;1.243070258;-0.068798624;0.402632228;3.805869588;0.579380484;0.269487704;0.377270583;3.142617851;8.375980309;0.332065889;1.917662019;0.21623737;0.057965994;0.333769387;665.034027;0.194986927;0.663691521;0.466143967;0.873164181;0.303903337;0.202263961;-0.783443555;-0.21623737;0.170830602;-0.580910525;-0.682895328;-1.048876606;-1.19394182;-0.779172125;0.643946315;0.170010253;0.170010253;-0.66436114;-0.462937324;-0.779172125;0.21623737;0.422779924;0.643946315;-0.619832237;0.580910525;-0.169045228;1.364354079;-0.896301652;2.687739681;0.891721777;-0.783443555;-0.093643354;-3.553346264;-0.336394489;-0.519673055;-34.53668862;0.17772671;0.298193209
237;L_S8P15_5;10.3;0.0132;0.5;72.7;0.54;0.959;2.21;0.5661;0.2974;0.2761;0.2602;0.045300061;0.07313107;0.05510263;0.117882569;0.293381162;0.352753823;0.355222446;0.388062263;0.257802936;0.144201223;-0.658548057;0.15891595;0.222305443;0.731419632;0.039332692;0.547100378;2.539477578;0.501664261;0.282588401;0.187292013;-0.122811178;0.942084705;0.097632531;0.15891595;0.421422723;5.191060149;1.831166311;0.557392734;0.510724493;0.72575069;0.115159225;0.15891595;0.334178005;0.685877489;0.469512587;0.083155372;0.494526336;0.850264217;6.446560657;11.21427412;3.857339635;2.013358549;1.787799923;0.557392734;0.72575069;0.658548057;1.216391955;0.366249339;0.366249339;0.15891595;-0.15891595;-0.558032303;0.501664261;20.91307401;3.013358549;0.21738393;-0.647800257;2.315592082;1.162706289;-0.056359327;0.36292087;2.83551007;0.552222775;0.273625522;0.338085906;2.534129436;6.619710573;0.293167673;1.695592184;0.15891595;0.069652209;0.326946967;665.0407248;0.18591807;0.610422023;0.440653293;0.787799923;0.282588401;0.12276783;-0.731419632;-0.15891595;0.205874012;-0.558032303;-0.647800257;-1.082044297;-1.224046437;-0.727460642;0.634461084;0.193191236;0.193191236;-0.627113986;-0.430939709;-0.727460642;0.15891595;0.428742503;0.634461084;-0.473097112;0.558032303;-0.140590503;1.289451935;-0.887106403;2.830762189;0.865709816;-0.731419632;-0.100420763;-2.925374974;-0.32701147;-0.521902331;-32.3138693;0.209181714;0.272242651
242;L_S8P15_6;11.1;0.0176;7.6;68.5;0.36;0.959;2.21;0.5661;0.3158;0.2869;0.2758;0.052195657;0.071051193;0.077299572;0.118234801;0.165865749;0.193012416;0.20559737;0.228540856;0.299274801;0.201805076;-0.486343309;-0.185546831;0.272183058;0.453514263;0.047241255;0.402045636;1.578540905;0.2697773;0.194519335;0.144463336;0.187243773;0.933090424;0.193859762;-0.185546831;0.354288009;5.616612399;1.084075928;0.250988047;0.240015161;1.455635357;0.048179048;-0.185546831;0.612576143;0.594859571;0.161737271;0.212322549;0.245813576;0.535521424;2.659747849;46.053442;1.893651216;0.738890478;1.482989459;0.250988047;1.455635357;0.486343309;1.480957911;0.134428167;0.134428167;-0.185546831;0.185546831;-0.616277583;0.2697773;7.390795107;1.738890478;-0.064982292;-0.589459202;4.526502286;0.540558179;-0.003347859;0.209350554;0.742902002;0.42007684;0.313668329;0.169874111;1.04098237;3.02947496;0.130707304;0.724846317;-0.185546831;0.080712661;0.124050971;665.0368838;0.046418508;0.33602726;0.325686374;0.482989459;0.194519335;-0.419884206;-0.453514263;0.185546831;0.345584151;-0.616277583;-0.589459202;-1.397420581;-1.519257737;-0.577935887;0.594853412;0.244114961;0.244114961;-0.557889793;-0.409329817;-0.577935887;-0.185546831;0.452718338;0.594853412;-0.702857548;0.616277583;0.042118955;1.069791847;-0.862439001;2.842205112;0.726757132;-0.453514263;-0.261124569;-0.957203894;-0.47920425;-0.589011758;-28.08528972;0.293838268;0.257437726
247;L_S8P15_7;11.1;0.0161;12.8;64.9;0.36;0.959;2.21;0.5661;0.3158;0.2869;0.2758;0.046684771;0.075849419;0.090560612;0.137777982;0.199061284;0.226771131;0.243290459;0.268266728;0.340179755;0.225280061;-0.524663483;-0.166056971;0.337370826;0.45747898;0.051704647;0.400262196;1.332099655;0.276885897;0.203196922;0.169559094;0.195313017;0.928790313;0.319689014;-0.166056971;0.355942137;5.925962841;1.343837299;0.265798636;0.274807016;1.398245361;0.052992525;-0.166056971;0.607564026;0.605242884;0.187650321;0.318453213;0.274743031;0.581602644;2.686493105;29.68724989;2.207545451;0.765815233;1.510030464;0.265798636;1.398245361;0.524663483;1.939831992;0.148349793;0.148349793;-0.166056971;0.166056971;-0.635364904;0.276885897;8.876837309;1.765815233;-0.122874594;-0.579511843;2.973720315;0.634266431;-0.007032966;0.206786638;0.753302537;0.40457475;0.239698971;0.199483909;1.246426386;3.044014396;0.158402791;0.862880492;-0.166056971;0.101381823;0.153123281;665.0310046;0.050021612;0.358745041;0.337761705;0.510030464;0.203196922;-0.345728056;-0.45747898;0.166056971;0.311764873;-0.635364904;-0.579511843;-1.594039511;-1.737664128;-0.695217018;0.54117628;0.210009331;0.210009331;-0.582921509;-0.498623792;-0.695217018;-0.166056971;0.379737305;0.54117628;-0.454380437;0.635364904;0.088403281;1.092843884;-0.890851396;3.564546388;0.72873949;-0.45747898;-0.241014023;-1.068581178;-0.496233853;-0.656685239;-33.37097297;0.285207413;0.187017988
292;L_S8P15_8;15.8;0.0339;6.6;59.1;0.78;0.959;2.21;0.5661;0.4024;0.3428;0.3493;0.029921774;0.064066361;0.034518593;0.108619694;0.341954373;0.411106055;0.426696208;0.433532661;0.227801774;0.117954618;-0.738910973;0.303888537;0.20247682;0.85031446;0.028474135;0.59568923;3.297895713;0.594184691;0.317701013;0.18239441;-0.270256295;0.95704401;0.071334472;0.303888537;0.498544799;6.402381821;2.632057933;0.695649132;0.644139571;0.533873443;0.205134809;0.303888537;0.264213316;0.698782296;0.624639293;0.042320314;0.612003083;1.049415174;12.36134406;7.207003409;5.660222342;2.928350297;1.931266262;0.695649132;0.533873443;0.738910973;1.15362791;0.503041627;0.503041627;0.303888537;-0.303888537;-0.560991055;0.594184691;28.18135291;3.928350297;0.430329143;-0.736821097;1.733358725;1.392237124;-0.079616789;0.517688888;6.758201836;0.66681642;0.270340295;0.428379861;4.172628987;12.47178918;0.380783378;2.215692738;0.303888537;0.05629568;0.504256195;665.0318036;0.330743798;0.732316796;0.482205007;0.931266262;0.317701013;0.304014675;-0.85031446;-0.303888537;0.150145138;-0.560991055;-0.736821097;-0.948681957;-1.085990902;-0.821147951;0.658724969;0.143603399;0.143603399;-0.714733565;-0.437240505;-0.821147951;0.303888537;0.43128151;0.658724969;-0.055796703;0.560991055;-0.299718835;1.411305515;-0.925416926;3.294756358;0.92515723;-0.85031446;-0.041200273;-4.349809071;-0.296055198;-0.595313716;-35.71528875;0.150626827;0.349749291
302;L_S8P15_9;17;0.0392;8.9;52.4;0.81;0.959;2.21;0.5661;0.4204;0.3557;0.3646;0.030748073;0.059050826;0.03381633;0.100994557;0.314590336;0.373526361;0.418618899;0.402871193;0.184146116;0.092416942;-0.752754581;0.388995341;0.1564663;0.850514159;0.027378987;0.629077613;4.45647189;0.611270434;0.331675441;0.178899013;-0.346762063;0.958710559;0.047522423;0.388995341;0.47769863;7.033040478;2.627026015;0.691639977;0.635846712;0.439889639;0.175578409;0.388995341;0.270381336;0.718706946;0.636873166;0.030380418;0.606029508;1.032595893;12.37919359;7.51948715;6.089128631;3.144964969;1.992557992;0.691639977;0.439889639;0.752754581;1.099786964;0.49096006;0.49096006;0.388995341;-0.388995341;-0.514378551;0.611270434;28.16675352;4.144964969;0.406227754;-0.689704985;1.682384678;1.286344538;-0.073208777;0.498314549;6.187988068;0.651129356;0.504308273;0.412959576;4.285159091;12.48520879;0.37507162;2.174025812;0.388995341;0.052531705;0.458510939;665.0286778;0.293088104;0.728846021;0.498132549;0.992557992;0.331675441;0.329130852;-0.850514159;-0.388995341;0.14106106;-0.514378551;-0.689704985;-0.744521009;-0.859182477;-0.748876621;0.725683555;0.148978286;0.148978286;-0.698056536;-0.350889297;-0.748876621;0.388995341;0.518903804;0.725683555;-0.170984009;0.514378551;-0.271726803;1.36489271;-0.915286399;3.020259343;0.92525708;-0.850514159;0.044349042;-4.732061893;-0.220285258;-0.50070118;-32.23196086;0.15406859;0.591910952
162;LSU_2;12;0.0105;50.6;67.6;0.71;0.9905;2.2118;0.5522;0.2989;0.3073;0.3107;0.058125;0.084694318;0.085232386;0.146379545;0.293754545;0.357652273;0.322857955;0.383533523;0.308161932;0.183593182;-0.58437568;0.023289318;0.277144318;0.582286676;0.053428951;0.509670566;1.815209275;0.376096133;0.2533146;0.20105404;0.016027541;0.923896672;0.189089569;0.023289318;0.371382088;4.975611911;1.779538908;0.424842769;0.405017595;0.95448146;0.083827317;0.023289318;0.409278947;0.645895137;0.310340931;0.185185616;0.392514198;0.733276053;3.787972722;14.42743567;2.812037944;1.20562206;1.678504227;0.424842769;0.95448146;0.58437568;1.466363636;0.258191033;0.258191033;0.023289318;-0.023289318;-0.568827946;0.376096133;15.26620455;2.20562206;-0.004812701;-0.566682169;74.06863781;1.046579769;-0.04311392;0.264006947;1.439712706;0.461076812;0.263389159;0.279380626;1.663819511;4.051428107;0.237833059;1.342517334;0.023289318;0.096174396;0.185683809;665.0400257;0.083234472;0.48521448;0.404231468;0.678504227;0.2533146;-0.025037247;-0.582286676;-0.023289318;0.262326875;-0.568827946;-0.566682169;-1.323755256;-1.479466193;-0.72256733;0.573403816;0.226330931;0.226330931;-0.562559874;-0.469703693;-0.72256733;0.023289318;0.374483532;0.573403816;-0.593045794;0.568827946;0.003166472;1.151114622;-0.866798523;2.923470186;0.791143338;-0.582286676;-0.112777916;-2.119028966;-0.368630158;-0.519068036;-33.04363409;0.269288985;0.213252285
172;LSU_3;12.6;0.0066;29.3;72.5;0.45;0.9905;2.2118;0.5522;0.3114;0.3147;0.3178;0.063074432;0.092601136;0.090725568;0.156411932;0.268736364;0.321575568;0.350766477;0.359571591;0.312330682;0.191418182;-0.582282812;0.057964048;0.276907386;0.589004744;0.05753705;0.496705501;1.707791158;0.383207451;0.240025355;0.21651448;-0.013201979;0.917767696;0.179786322;0.057964048;0.375814567;4.405629407;1.41674278;0.457154775;0.432952914;0.890423407;0.091241942;0.057964048;0.48639246;0.650601638;0.313502921;0.17678406;0.414301284;0.775714602;3.866236214;11.81597898;2.787928432;1.242581325;1.631666746;0.457154775;0.890423407;0.582282812;1.438388988;0.282081996;0.282081996;0.057964048;-0.057964048;-0.54263344;0.383207451;16.85380114;2.242581325;0.015596946;-0.549811878;23.61420782;0.953814518;-0.023319034;0.265788736;1.243947581;0.465909623;0.230254626;0.301547899;1.670402826;4.126761266;0.259317651;1.469157678;0.057964048;0.104673757;0.199417099;665.0463933;0.092631452;0.50149866;0.387129754;0.631666746;0.240025355;0.04584029;-0.589004744;-0.057964048;0.26399654;-0.54263344;-0.549811878;-1.341869176;-1.493009801;-0.747923011;0.544595745;0.234770374;0.234770374;-0.552370881;-0.440209801;-0.747923011;0.057964048;0.350369574;0.544595745;-0.559106745;0.54263344;-0.010230742;1.131638184;-0.862521502;2.906513769;0.794502372;-0.589004744;-0.100641804;-1.679538545;-0.347923677;-0.504312279;-34.37185398;0.276470351;0.181585717
192;LSU_4;6;0.0012;16.4;77.9;0.53;0.9905;2.2118;0.5522;0.1735;0.1947;0.2095;0.050588636;0.080457386;0.064599432;0.132753409;0.322922727;0.382404545;0.423647159;0.418676705;0.274927841;0.152990909;-0.680790871;0.212889551;0.23835;0.735381944;0.044690221;0.548894354;2.344663498;0.522813539;0.284953468;0.221349379;-0.165537769;0.934705156;0.121634087;0.212889551;0.411240765;4.896176416;1.872320117;0.626904004;0.579013284;0.648954761;0.118564166;0.212889551;0.34715437;0.710941495;0.489868811;0.105540005;0.544976928;0.970269056;6.558063239;7.491059989;4.265484976;2.191233747;1.797020768;0.626904004;0.648954761;0.680790871;1.276955389;0.416680107;0.416680107;0.212889551;-0.212889551;-0.547210294;0.522813539;25.65747727;3.191233747;0.167865563;-0.619474269;2.825277678;1.237842082;-0.06100767;0.345340746;2.566347345;0.534938419;0.226156229;0.398442572;2.739859782;6.726405237;0.352932568;2.028518233;0.212889551;0.080446982;0.301581159;665.0425879;0.165614756;0.642495263;0.443523404;0.797020768;0.284953468;0.25535636;-0.735381944;-0.212889551;0.18991603;-0.547210294;-0.619474269;-1.152097443;-1.304518608;-0.834378125;0.580469678;0.187590485;0.187590485;-0.626349634;-0.463068608;-0.834378125;0.212889551;0.354084154;0.580469678;-0.52407859;0.547210294;-0.109322366;1.282592238;-0.88784929;2.867379487;0.867690972;-0.735381944;-0.070823805;-2.969749534;-0.310704872;-0.503008652;-37.21699716;0.207646735;0.225654399
237;LSU_5;9.8;0.0039;0.5;64;0.75;0.9905;2.2118;0.5522;0.2529;0.2761;0.2811;0.049715341;0.076636364;0.064592045;0.119725;0.283103977;0.349794886;0.326016477;0.382357955;0.264079545;0.144764205;-0.61934274;0.104960768;0.229240909;0.669274777;0.043802131;0.524330508;2.5262746;0.462805208;0.29183604;0.185874465;-0.066808631;0.936287405;0.130146485;0.104960768;0.401355706;4.696161404;1.642693245;0.487476154;0.451182792;0.810019014;0.086218598;0.104960768;0.342272013;0.691502541;0.39548441;0.124257294;0.440301926;0.77540989;5.047316198;13.88532317;3.254070285;1.723044287;1.824204722;0.487476154;0.810019014;0.61934274;1.299237706;0.309759372;0.309759372;0.104960768;-0.104960768;-0.550145082;0.462805208;18.13534659;2.723044287;0.131613095;-0.606950846;3.352745542;1.104867102;-0.054123011;0.299120217;2.018335477;0.504953427;0.34395932;0.298788757;2.069021805;5.257485611;0.256779891;1.476974191;0.104960768;0.078115305;0.273634342;665.0454342;0.145621214;0.550758531;0.451815913;0.824204722;0.29183604;0.043268422;-0.669274777;-0.104960768;0.235068989;-0.550145082;-0.606950846;-1.080234233;-1.229378409;-0.680028835;0.646376534;0.214120583;0.214120583;-0.587507173;-0.433175284;-0.680028835;0.104960768;0.436968463;0.646376534;-0.451709735;0.550145082;-0.085282545;1.219419859;-0.87326819;2.840741037;0.834637388;-0.669274777;-0.094670044;-2.688452935;-0.307713036;-0.488734501;-29.96399716;0.239331234;0.316588057
242;LSU_6;9.6;0.003;1.4;72.8;0.75;0.9905;2.2118;0.5522;0.2487;0.2728;0.2781;0.053155682;0.081661932;0.079590341;0.130110795;0.280486364;0.345023864;0.332282386;0.373126705;0.308113636;0.179802841;-0.605444847;0.037740319;0.281392614;0.613519732;0.050230764;0.488228162;1.870725113;0.437228746;0.262976967;0.200732977;0.00293078;0.928440573;0.199137108;0.037740319;0.380871745;4.559850601;1.573257272;0.447668257;0.429543611;0.927264426;0.066748206;0.037740319;0.377106656;0.71265637;0.346541242;0.203170375;0.415669925;0.760532183;4.174908445;13.41305119;3.068999826;1.553841787;1.7136194;0.447668257;0.927264426;0.605444847;1.497306369;0.279908569;0.279908569;0.037740319;-0.037740319;-0.58097973;0.437228746;17.71095455;2.553841787;0.019164258;-0.589427266;20.64083928;1.02021272;-0.049927557;0.240916456;1.368375546;0.453668981;0.24737998;0.295494821;1.874325162;4.416506246;0.251893197;1.427638675;0.037740319;0.092161719;0.219592973;665.0465783;0.103279132;0.512566448;0.416439847;0.7136194;0.262976967;0.001369871;-0.613519732;-0.037740319;0.24576064;-0.58097973;-0.589427266;-1.322946733;-1.483335227;-0.748234233;0.575696752;0.210522253;0.210522253;-0.58552766;-0.494419602;-0.748234233;0.037740319;0.368510413;0.575696752;-0.534838504;0.58097973;-0.012846894;1.194499463;-0.878272388;3.033584881;0.806759866;-0.613519732;-0.160341591;-2.21163489;-0.375350408;-0.543646816;-33.96752102;0.251800865;0.203243128
247;LSU_7;4.2;0.0021;5.1;78.7;0.69;0.9905;2.2118;0.5522;0.1359;0.1308;0.1574;0.036754545;0.068896591;0.053940909;0.117301705;0.286540909;0.34390625;0.346894318;0.376915909;0.270411932;0.147633523;-0.668599821;0.12389699;0.25084375;0.730857443;0.036826782;0.508585931;2.460581439;0.494602716;0.293696314;0.183123311;-0.083751243;0.946711638;0.189495314;0.12389699;0.431704417;5.989480951;2.059819933;0.525051019;0.501906411;0.779522516;0.116733829;0.12389699;0.341086283;0.676743079;0.476988804;0.146514185;0.487802986;0.836024961;6.431006152;11.84416074;4.034999753;1.957282842;1.831643158;0.525051019;0.779522516;0.668599821;1.467598318;0.355607993;0.355607993;0.12389699;-0.12389699;-0.593900027;0.494602716;20.17928409;2.957282842;0.173735694;-0.667393639;3.2237292;1.130303084;-0.052939205;0.370006006;2.869357562;0.550752996;0.25697333;0.333498775;2.772837275;6.601458497;0.287186185;1.655104006;0.12389699;0.071479368;0.366745287;665.0338446;0.206127219;0.605928333;0.454042128;0.831643158;0.293696314;0.087461488;-0.730857443;-0.12389699;0.198609742;-0.593900027;-0.667393639;-1.145304119;-1.298777131;-0.753871733;0.631256914;0.171148658;0.171148658;-0.654761378;-0.486792756;-0.753871733;0.12389699;0.414387061;0.631256914;-0.253647977;0.593900027;-0.12175176;1.32475747;-0.908307831;3.342103636;0.865428721;-0.730857443;-0.114487675;-2.856698499;-0.3636304;-0.601334882;-33.26957955;0.198989562;0.254911303
292;LSU_8;17.5;0.0118;8.9;48.1;0.54;0.9905;2.2118;0.5522;0.4139;0.3629;0.3658;0.034830114;0.065461364;0.046221591;0.115032386;0.280244886;0.327742045;0.345368182;0.355888636;0.253410227;0.142673295;-0.681321052;0.153575936;0.229971591;0.763928508;0.033327451;0.52537135;2.575846713;0.500294334;0.279579749;0.173894431;-0.118509721;0.951078076;0.140545808;0.153575936;0.446795391;6.582982519;2.157520156;0.549307328;0.515922028;0.733739356;0.146576854;0.153575936;0.350984526;0.654896798;0.511289019;0.099028436;0.503280657;0.848301788;7.472009834;11.8585817;4.275908759;2.002356056;1.776157384;0.549307328;0.733739356;0.681321052;1.327058286;0.374825515;0.374825515;0.153575936;-0.153575936;-0.589418653;0.500294334;20.23451136;3.002356056;0.250345628;-0.691477419;2.388119426;1.091790488;-0.048200852;0.42672309;3.626847177;0.592249993;0.241214081;0.337953351;2.982771807;7.625082407;0.291727332;1.690093734;0.153575936;0.063191584;0.398321355;665.0295651;0.235269048;0.629108919;0.43698683;0.776157384;0.279579749;0.104881327;-0.763928508;-0.153575936;0.189540806;-0.589418653;-0.691477419;-1.092067898;-1.230489063;-0.735352415;0.642111174;0.167493476;0.167493476;-0.670002521;-0.445785937;-0.735352415;0.153575936;0.441853539;0.642111174;-0.293476486;0.589418653;-0.172271344;1.353347161;-0.910264255;3.206505603;0.881964254;-0.763928508;-0.107257663;-2.904881518;-0.370971044;-0.607555553;-32.65607898;0.186518005;0.256890392
